"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN"
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-08-16","0.00","0.0","0.0",,"91","73",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-08-17","0.00","0.0","0.0",,"92","75",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-08-18","0.64","0.0","0.0",,"90","68",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-08-19","0.00","0.0","0.0",,"90","71",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-08-20","0.00","0.0","0.0",,"89","75",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-08-21","0.13","0.0","0.0",,"89","72",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-08-22","0.74","0.0","0.0",,"81","70",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-08-23","0.02","0.0","0.0",,"84","73",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-08-24","0.00","0.0","0.0",,"82","69",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-08-25","0.00","0.0","0.0",,"83","69",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-08-26","0.03","0.0","0.0",,"85","70",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-08-27","0.00","0.0","0.0",,"78","67",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-08-28","0.51","0.0","0.0",,"72","64",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-08-29","0.55","0.0","0.0",,"72","67",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-08-30","0.00","0.0","0.0",,"81","66",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-08-31","0.00","0.0","0.0",,"72","62",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-01","0.00","0.0","0.0",,"74","57",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-02","0.00","0.0","0.0",,"77","57",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-03","0.00","0.0","0.0",,"78","61",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-04","0.00","0.0","0.0",,"83","62",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-05","0.00","0.0","0.0",,"84","69",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-06","0.00","0.0","0.0",,"75","63",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-07","0.00","0.0","0.0",,"74","60",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-08","0.00","0.0","0.0",,"74","62",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-09","0.00","0.0","0.0",,"76","63",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-10","0.00","0.0","0.0",,"68","60",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-11","0.84","0.0","0.0",,"66","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-12","0.03","0.0","0.0",,"67","63",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-13","0.00","0.0","0.0",,"79","64",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-14","0.00","0.0","0.0",,"76","61",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-15","0.00","0.0","0.0",,"78","63",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-16","0.00","0.0","0.0",,"70","63",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-17","0.01","0.0","0.0",,"63","55",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-18","0.00","0.0","0.0",,"74","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-19","0.00","0.0","0.0",,"70","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-20","0.00","0.0","0.0",,"73","54",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-21","0.00","0.0","0.0",,"75","57",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-22","0.00","0.0","0.0",,"73","64",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-23","0.00","0.0","0.0",,"80","69",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-24","0.03","0.0","0.0",,"82","66",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-25","0.00","0.0","0.0",,"69","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-26","0.14","0.0","0.0",,"67","54",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-27","1.03","0.0","0.0",,"68","59",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-28","0.18","0.0","0.0",,"72","58",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-29","0.00","0.0","0.0",,"66","54",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09-30","0.00","0.0","0.0",,"60","49",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-01","0.00","0.0","0.0",,"55","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-02","0.06","0.0","0.0",,"64","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-03","0.29","0.0","0.0",,"70","63",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-04","0.00","0.0","0.0",,"74","57",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-05","0.00","0.0","0.0",,"67","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-06","0.00","0.0","0.0",,"66","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-07","0.16","0.0","0.0",,"69","57",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-08","0.00","0.0","0.0",,"63","52",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-09","0.03","0.0","0.0",,"69","59",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-10","0.00","0.0","0.0",,"66","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-11","0.00","0.0","0.0",,"64","46",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-12","0.00","0.0","0.0",,"53","43",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-13","0.00","0.0","0.0",,"64","46",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-14","0.00","0.0","0.0",,"53","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-15","0.59","0.0","0.0",,"47","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-16","0.05","0.0","0.0",,"46","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-17","0.03","0.0","0.0",,"48","42",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-18","0.29","0.0","0.0",,"45","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-19","0.00","0.0","0.0",,"55","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-20","0.00","0.0","0.0",,"65","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-21","0.00","0.0","0.0",,"68","52",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-22","0.00","0.0","0.0",,"74","54",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-23","0.19","0.0","0.0",,"64","49",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-24","1.81","0.0","0.0",,"65","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-25","0.00","0.0","0.0",,"62","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-26","0.00","0.0","0.0",,"60","46",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-27","0.62","0.0","0.0",,"55","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-28","1.29","0.0","0.0",,"57","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-29","0.00","0.0","0.0",,"57","49",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-30","0.00","0.0","0.0",,"59","52",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10-31","0.17","0.0","0.0",,"71","55",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-01","0.01","0.0","0.0",,"58","49",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-02","0.00","0.0","0.0",,"55","46",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-03","0.00","0.0","0.0",,"60","43",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-04","0.00","0.0","0.0",,"52","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-05","0.00","0.0","0.0",,"53","42",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-06","0.00","0.0","0.0",,"50","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-07","0.00","0.0","0.0",,"53","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-08","0.00","0.0","0.0",,"69","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-09","0.00","0.0","0.0",,"67","49",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-10","0.00","0.0","0.0",,"65","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-11","0.00","0.0","0.0",,"57","48",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-12","0.07","0.0","0.0",,"50","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-13","0.04","0.0","0.0",,"55","48",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-14","0.49","0.0","0.0",,"57","52",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-15","0.02","0.0","0.0",,"66","54",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-16","0.00","0.0","0.0",,"59","49",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-17","0.00","0.0","0.0",,"55","46",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-18","0.00","0.0","0.0",,"53","42",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-19","0.18","0.0","0.0",,"59","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-20","0.50","0.0","0.0",,"61","48",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-21","0.00","0.0","0.0",,"57","46",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-22","0.00","0.0","0.0",,"55","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-23","0.00","0.0","0.0",,"50","44",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-24","0.00","0.0","0.0",,"58","48",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-25","0.03","0.0","0.0",,"51","49",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-26","0.00","0.0","0.0",,"57","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-27","0.00","0.0","0.0",,"50","43",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-28","0.00","0.0","0.0",,"50","42",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-29","0.00","0.0","0.0",,"59","39",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11-30","0.27","0.0","0.0",,"57","40",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-01","0.00","0.0","0.0",,"47","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-02","0.45","0.0","0.0",,"56","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-03","0.73","0.0","0.0",,"66","49",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-04","0.00","0.0","0.0",,"52","44",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-05","0.64","0.0","0.0",,"45","33",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-06","0.00","0.0","0.0",,"38","33",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-07","0.00","0.0","0.0",,"39","32",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-08","0.00","0.0","0.0",,"44","34",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-09","1.48","0.0","0.0",,"53","33",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-10","0.00","0.0","0.0",,"46","27",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-11","0.00","0.0","0.0",,"29","21",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-12","0.00","0.0","0.0",,"37","25",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-13","0.95","0.0","0.0",,"52","34",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-14","0.00","0.0","0.0",,"46","40",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-15","0.00","0.0","0.0",,"52","42",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-16","0.00","0.0","0.0",,"42","28",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-17","0.00","0.0","0.0",,"31","20",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-18","0.00","0.0","0.0",,"30","16",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-19","0.61","9.1","0.0",,"30","21",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-20","0.13","1.8","10.0",,"34","21",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-21","0.00","0.0","7.0",,"36","28",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-22","0.00","0.0","7.0",,"36","23",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-23","0.00","0.0","5.0",,"30","20",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-24","0.00","0.0","4.0",,"39","24",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-25","0.24","0.0","2.0",,"38","33",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-26","1.48","0.0","0.0",,"54","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-27","0.33","0.0","0.0",,"55","40",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-28","0.00","0.0","0.0",,"43","30",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-29","0.00","0.0","0.0",,"31","16",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-30","0.00","0.0","0.0",,"32","19",
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12-31","0.23","1.5","0.0",,"35","29",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-01","0.03","0.0","0.0",,"40","33",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-02","0.02","0.2","0.0",,"34","17",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-03","0.00","0.0","0.0",,"22","17",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-04","0.00","0.0","0.0",,"30","19",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-05","0.00","0.0","0.0",,"30","20",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-06","0.00","0.0","0.0",,"34","26",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-07","0.00","0.0","0.0",,"37","30",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-08","0.05","0.6","0.0",,"33","23",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-09","0.00","0.0","0.0",,"30","18",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-10","0.00","0.0","0.0",,"28","14",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-11","0.00","0.0","0.0",,"31","21",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-12","0.00","0.0","0.0",,"35","24",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-13","0.00","0.0","0.0",,"35","24",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-14","0.00","0.0","0.0",,"42","30",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-15","0.00","0.0","0.0",,"50","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-16","0.00","0.0","0.0",,"49","38",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-17","0.57","0.0","0.0",,"46","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-18","0.05","0.0","0.0",,"50","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-19","0.00","0.0","0.0",,"48","40",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-20","0.00","0.0","0.0",,"41","34",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-21","0.00","0.0","0.0",,"41","31",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-22","0.00","0.0","0.0",,"44","32",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-23","0.00","0.0","0.0",,"40","28",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-24","0.02","0.0","0.0",,"50","32",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-25","1.25","0.0","0.0",,"57","49",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-26","0.00","0.0","0.0",,"49","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-27","0.00","0.0","0.0",,"39","31",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-28","0.09","1.3","0.0",,"42","20",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-29","0.00","0.0","0.0",,"23","16",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-30","0.00","0.0","0.0",,"20","13",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01-31","0.00","0.0","0.0",,"30","14",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-01","0.00","0.0","0.0",,"35","25",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-02","0.03","0.8","0.0",,"33","27",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-03","0.06","0.2","1.0",,"39","29",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-04","0.00","0.0","0.0",,"37","28",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-05","0.00","0.0","0.0",,"36","29",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-06","0.00","0.0","0.0",,"33","20",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-07","0.00","0.0","0.0",,"34","17",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-08","0.00","0.0","0.0",,"37","23",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-09","0.00","0.0","0.0",,"42","28",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-10","1.33","10.0","2.0",,"34","30",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-11","0.00","0.0","10.0",,"37","28",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-12","0.00","0.0","8.0",,"37","26",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-13","0.00","0.0","8.0",,"32","24",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-14","0.00","0.0","8.0",,"39","28",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-15","0.01","0.0","7.0",,"40","27",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-16","0.43","5.0","6.0",,"33","29",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-17","0.00","0.0","10.0",,"35","26",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-18","0.00","0.0","8.0",,"40","32",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-19","0.00","0.0","6.0",,"43","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-20","0.00","0.0","4.0",,"44","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-21","0.00","0.0","3.0",,"46","33",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-22","0.03","0.0","0.0",,"45","29",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-23","1.20","0.0","0.0",,"38","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-24","0.42","0.0","0.0",,"42","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-25","2.00","9.4","0.0",,"38","27",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-26","1.17","11.5","14.0",,"33","26",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-27","0.01","0.0","21.0",,"38","29",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02-28","0.00","0.0","15.0",,"40","33",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-01","0.00","0.0","11.0",,"48","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-02","0.01","0.0","7.0",,"47","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-03","0.07","0.0","4.0",,"41","34",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-04","0.00","0.0","0.0",,"47","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-05","0.00","0.0","0.0",,"49","34",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-06","0.00","0.0","0.0",,"54","32",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-07","0.00","0.0","0.0",,"57","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-08","0.00","0.0","0.0",,"61","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-09","0.00","0.0","0.0",,"61","44",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-10","0.00","0.0","0.0",,"57","44",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-11","0.00","0.0","0.0",,"53","42",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-12","0.21","0.0","0.0",,"43","39",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-13","3.86","0.0","0.0",,"46","38",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-14","0.24","0.0","0.0",,"50","43",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-15","0.33","0.0","0.0",,"46","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-16","0.00","0.0","0.0",,"63","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-17","0.00","0.0","0.0",,"66","43",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-18","0.00","0.0","0.0",,"69","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-19","0.00","0.0","0.0",,"72","49",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-20","0.00","0.0","0.0",,"74","54",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-21","0.00","0.0","0.0",,"64","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-22","1.34","0.0","0.0",,"57","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-23","0.11","0.0","0.0",,"53","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-24","0.00","0.0","0.0",,"60","43",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-25","0.00","0.0","0.0",,"62","48",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-26","0.14","0.0","0.0",,"52","34",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-27","0.00","0.0","0.0",,"44","29",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-28","0.34","0.0","0.0",,"49","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-29","1.58","0.0","0.0",,"53","48",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-30","2.45","0.0","0.0",,"50","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03-31","0.01","0.0","0.0",,"57","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-04-01","0.00","0.0","0.0",,"70","48",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-04-02","0.00","0.0","0.0",,"68","48",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-04-03","0.00","0.0","0.0",,"67","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-04-04","0.00","0.0","0.0",,"76","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-04-05","0.00","0.0","0.0",,"75","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-04-06","0.00","0.0","0.0",,"78","58",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-04-07","0.00","0.0","0.0",,"92","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-04-08","0.00","0.0","0.0",,"80","64",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-04-09","0.30","0.0","0.0",,"68","44",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-04-10","0.00","0.0","0.0",,"62","42",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-04-11","0.00","0.0","0.0",,"76","52",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-04-12","0.00","0.0","0.0",,"67","52",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-04-13","0.00","0.0","0.0",,"56","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-04-14","0.00","0.0","0.0",,"67","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-04-15","0.00","0.0","0.0",,"73","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-04-16","0.31","0.0","0.0",,"57","46",
